shelter_name,region,count,long_term,adopted,species,image_url,care_reg_no,careAddr,lat,lon
산청동물보호센터,경상남도,7,1.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/20250728090751.jpeg,348545000000000.0,경상남도 산청군 산청읍 친환경로 2783-25 (산청읍) ,35.42615064,127.8811363
산타클라라동물병원,울산광역시,48,1.0,1.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507251007185.jpg,331370000000000.0,울산광역시 중구 다운로 1 (다운동) ,35.55580913,129.2753701
삼산종합동물병원,인천광역시,11,0.0,0.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507261507106.jpg,328354000000000.0,인천광역시 부평구 체육관로 40 (삼산동) ,37.50823941,126.7361405
삼척시동물보호센터,강원도,8,0.0,1.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/20250716140781[1].jpg,342424000000000.0,강원도 삼척시 미로면 동안로 86-45  ,37.42879195,129.1101896
상주시 동물보호센터,경상북도,29,1.0,8.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507301007121.jpg,347511000000000.0,경상북도 상주시 사벌국면 상풍로 124  ,36.46463812,128.1793673
서산시 동물보호센터,충청남도,79,2.0,11.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507301807877.jpg,344453000000000.0,충청남도 서산시 인지면 무학재1길 99  ,36.7207669,126.4127174
서천군유기동물보호소,충청남도,14,0.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507251507633.jpg,344458000000000.0,충청남도 서천군 마산면 한마로 1189-19 ,36.17952622,126.7723851
서초동물사랑센터,서울특별시,2,0.0,0.0,113.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507111607224.jpg,,"서울특별시 서초구 양재천로19길 22 (양재동, 숨빌딩) 서초동물사랑센터",37.47636434,127.0381463
성주유기동물보호센터,경상북도,17,0.0,0.0,115.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507311607179.jpg,347521000000000.0,경상북도 성주군 선남면 선노로 522 (선남면) ,35.92059702,128.3942817
세인트동물병원,대구광역시,3,0.0,1.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507301407340.jpg,,대구광역시 수성구 청호로 484 (만촌동) ,35.85781841,128.6450405
세종유기동물보호센터,세종특별자치시,43,2.0,9.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507302207580.jpeg,369569000000000.0,세종특별자치시  전동면 미륵당1길 188 (전동면) ,36.67303298,127.2213773
세종종합동물병원,,0,,,,,369569000000000.0,,0.0,0.0
속초시유기동물보호소,강원도,37,5.0,6.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507251607827.jpg,,강원도 속초시 하도문길 103 (대포동) ,38.16921048,128.5988485
수원시 동물보호센터,경기도,97,0.0,8.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507281707321.jpg,,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",37.28501831,127.0786879
순창유기동물보호소,전라북도,2,0.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507311007945.jpg,345477000000000.0,전라북도 순창군 구림면 삭골길 56-1  ,35.43706921,127.041881
순천시유기동물보호소,전라남도,36,1.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/20250731160791.jpg,,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",35.01580983,127.3794198
스마일동물병원,울산광역시,11,1.0,4.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507221507589[1].jpg,331370000000000.0,울산광역시 남구 대학로 112 (무거동) ,35.54470683,129.2608786
시흥동물누리보호센터,경기도,54,0.0,11.0,219.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507281107406.jpg,,경기도 시흥시 뒷방울길 218 (정왕동) ,37.37396885,126.7425423
신공항동물병원,인천광역시,44,0.0,2.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507221507518.jpg,328349000000000.0,인천광역시 중구 운남동로3번길 9 (운남동) ,37.48868006,126.5333136
신세계동물병원,대구광역시,7,0.0,0.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507291407209[1].jpg,327346000000000.0,대구광역시 수성구 수성동1가 명덕로 393 (수성동1가) ,35.85474503,128.6131964
신안군유기동물보호소,전라남도,21,0.0,4.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507242307176.jpg,,전라남도 무안군 삼향읍 석매길 36  ,34.85347188,126.4314965
신영재동물병원,인천광역시,41,0.0,0.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507272107453.jpg,328355000000000.0,인천광역시 계양구 장제로 923 (병방동) ,37.54885895,126.7413786
아산동물복지지원센터,충청남도,63,0.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507311607230.jpg,344452000000000.0,충청남도 아산시 환경공원로 158 (배미동) ,36.80058134,126.9775778
아지동물병원,서울특별시,1,0.0,0.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507221907810.jpeg,,서울특별시 성동구 독서당로 289 (금호동4가) ,37.54803639,127.0210419
안성시동물보호센터,경기도,50,2.0,2.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507311507995.jpg,,경기도 안성시 중앙로 431-1 (봉남동) ,37.00659917,127.2747989
양구군유기동물보호소,강원도,9,0.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507221907766.jpg,342432000000000.0,강원도 양구군 국토정중앙면 삼팔선로 680  유기동물보호소,38.05074303,128.0469238
양산시 동물보호센터,경상남도,24,0.0,3.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507311607475.jpg,348538000000000.0,경상남도 양산시 동면 양산대로 618  양산시 농업기술센터,35.32391639,129.0333864
양양군유기동물보호소,강원도,7,0.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507301307419.jpg,342435000000000.0,강원도 양양군 손양면 동막골길 115-35  .,38.02046779,128.6434008
양평군유기동물보호소,경기도,46,3.0,1.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507311307365.png,,경기도 양평군 양평읍 농업기술센터길 59-1  ,37.51090672,127.5133129
영광동물보호센터,전라남도,15,0.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507281707938.jpg,,전라남도 영광군 불갑면 함영로 2755-48  ,35.20515045,126.494137
영덕반려동물입양센터,경상북도,6,0.0,3.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507301507870.jpg,,경상북도 영덕군 영덕읍 중앙길 88-1  1층,36.41077012,129.3704354
영덕유기동물보호센터,경상북도,24,1.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507251107815.jpg,,경상북도 영덕군 영덕읍 구미2길 14-1 (영덕읍) 영덕군유기동물보호센터,36.43573096,129.3576201
영양군유기동물보호소,경상북도,2,0.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507311407780.jpg,,경상북도 영양군 영양읍 달구터길 85  ,36.68783346,129.1132371
영월군 동물보호센터,강원특별자치도,7,0.0,3.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507301307450.jpg,342427000000000.0,강원특별자치도 영월군 남면 갈골길 12  영월군 동물보호센터,37.20924847,128.4128208
영주시 동물보호센터,경상북도,34,0.0,1.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507311607137.jpg,,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,36.77232222,128.5939581
영천유기동물보호센터,경상북도,25,0.0,6.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507301407295.png,,"경상북도 영천시 천문로 622-13 (오미동, 영천시농업기술센터) ",35.99091892,128.9259658
예산임시동물보호센터,충청남도,26,0.0,6.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507301407285.jpg,,충청남도 예산군 예산읍 군청로 22  ,36.68084406,126.8446539
예천군유기동물보호소,경상북도,23,2.0,2.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507311007927.jpeg,,"경상북도 예천군 예천읍 충효로 632-84 (예천읍, 유기동물보호소) ",36.67484912,128.4762485
오산 유기동물보호소,경기도,21,1.0,1.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507301407973.jpg,,경기도 오산시 성호대로 36 (오산동) ,37.14908593,127.0652033
옥천동물병원,충청북도,60,0.0,1.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507291407690.jpeg,343443000000000.0,"충청북도 옥천군 옥천읍 삼금로 53 (옥천읍, 동물병원) 옥천동물병원",36.30304794,127.5687779
와우동물병원,,0,,,,,331373000000000.0,,0.0,0.0
완주군유기동물보호소,전라북도,22,0.0,4.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507280907469.jpg,345472000000000.0,전라북도 완주군 용진읍 순지2길 187-6  ,35.94189742,127.1903233
용인시 동물보호센터,경기도,70,3.0,7.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507301007343.jpg,,경기도 용인시 처인구 중부대로 1074-1 (삼가동) 용인시 동물보호센터,37.24302011,127.1612971
우리동물병원,인천광역시,30,0.0,4.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507301807296.jpg,328356000000000.0,인천광역시 서구 서곶로 349 (연희동) 우리동물병원,37.54888842,126.6766991
울산유기동물보호센터,울산광역시,138,0.0,7.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507311107785.jpg,331370000000000.0,울산광역시 울주군 온양읍 발리 1144,35.39119802,129.2857059
울진군동물보호센터,경상북도,13,0.0,2.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507311307277.jpg,,경상북도 울진군 울진읍 대흥신림로 916-37  ,37.00342359,129.3606568
원주시동물보호센터,강원특별자치도,52,2.0,1.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507272107270.jpg,342419000000000.0,강원특별자치도 원주시 호저면 칠봉로 109-17  ,37.41409812,127.9134828
웰케어 동물병원,서울특별시,4,0.0,0.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507221607233[1].jpg,,"서울특별시 마포구 월드컵북로 27 (서교동, 이화빌딩) 서교동447-2",37.55687528,126.9190895
위더스 동물보호센터,경기도,182,19.0,24.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507311907498.jpg,,경기도 여주시 능서면 능서공원길 34 (능서면) ,37.29723475,127.5759399
유기견임시보호소,강원도,15,0.0,1.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507291007265.jpg,342434000000000.0,강원도 고성군 간성읍 꽃내마루길 53-49  ,38.34880715,128.4339924
유기동물 삼호 보호소,전라남도,50,0.0,1.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507311007439.jpg,,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,34.7483216,126.4858403
유기동물보호센터,경상북도,9,0.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507301207273.jpg,,경상북도 안동시 서후면 풍산태사로 3252-29 (서후면) ,36.63600924,128.6838411
유기동물임시보호센터,전라남도,21,0.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507310907508.jpg,,전라남도 완도군 신지면 신지로6번길 23-89 (신지면) ,0.0,0.0
의령군 동물보호센터,경상남도,12,0.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507291507312.jpg,348539000000000.0,경상남도 의령군 의령읍 남강로 485-75  ,35.29649394,128.2807545
의성동물보호센터,경상북도,30,0.0,2.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507301307321.jpg,,경상북도 의성군 의성읍 의성사곡로 101  상리리 440-2,36.35191702,128.7219307
이상윤동물병원,서울특별시,2,0.0,0.0,128.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507231407323.jpg,,서울특별시 용산구 이촌동 300-23,37.5193301,126.9750265
익산유기동물보호소,전북특별자치도,163,0.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/20250730180788.jpg,345468000000000.0,전북특별자치도 익산시 삼기면 황금로 342-17  ,36.02531101,126.9665214
인월동물병원,전북특별자치도,13,0.0,3.0,212.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507311307920.jpg,345470000000000.0,전북특별자치도 남원시 인월면 인월로 64  ,35.46085693,127.6021528
인제군동물보호센터,강원특별자치도,20,1.0,3.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507291107790.jpg,342433000000000.0,강원특별자치도 인제군 인제읍 덕산로 256-41  ,38.09589217,128.1892857
인천광역시수의사회,인천광역시,79,0.0,4.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507311307159.jpg,328353000000000.0,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소) ",37.56623908,126.7196425
인천수의사회유기동물,인천광역시,7,0.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507301107243.jpg,328358000000000.0,인천광역시 계양구 다남로165번길 56 (다남동) 인천수의사회유기동물보호소,37.56623908,126.7196425
일산동물의료센터,울산광역시,13,0.0,3.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507281707711.png,331371000000000.0,울산광역시 동구 방어진순환도로 645 (일산동) ,35.49940761,129.4280936
임실유기동물보호센터,전라북도,9,0.0,2.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507241607510.jpg,345476000000000.0,"전라북도 임실군 오수면 춘향로 1554-95  펫추모공원 입구, 유기동물보호센터",35.53950333,127.3485577
장성군동물보호센터,전라남도,22,0.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507301107661.jpg,,전라남도 장성군 삼계면 능성로 382-31  0,0.0,0.0
장수군 보호소,전라북도,1,0.0,0.0,115.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2025/07/202507211607892.jpg,,전라북도 장수군 천천면 승마1로 152  ,35.69802155,127.5083552
